"DOI","publisher.x","type.x","created.x","created_year.x","relation_type.x","relation_DOI","asserted_by_object.x","asserted_by_subject.x","publisher.y","type.y","created.y","created_year.y","relation_type.y","asserted_by_object.y","asserted_by_subject.y","reciprocal"
"10.1101/634592","Cold Spring Harbor Laboratory","posted-content",2019-05-11,2019,"is-preprint-of","10.15252/embr.201948441",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/633016","Cold Spring Harbor Laboratory","posted-content",2019-05-10,2019,"is-preprint-of","10.1093/jxb/erz318",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/632448","Cold Spring Harbor Laboratory","posted-content",2019-05-10,2019,"is-preprint-of","10.1016/j.jad.2019.11.122",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/634469","Cold Spring Harbor Laboratory","posted-content",2019-05-11,2019,"is-preprint-of","10.1038/s41598-019-56092-9",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/634386","Cold Spring Harbor Laboratory","posted-content",2019-05-11,2019,"is-preprint-of","10.1016/j.bpj.2019.12.038",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/633362","Cold Spring Harbor Laboratory","posted-content",2019-05-10,2019,"is-preprint-of","10.1016/j.cub.2019.08.053",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/632901","Cold Spring Harbor Laboratory","posted-content",2019-05-10,2019,"is-preprint-of","10.3389/fmicb.2019.02656",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/634923","Cold Spring Harbor Laboratory","posted-content",2019-05-11,2019,"is-preprint-of","10.1152/jn.00304.2019",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/634832","Cold Spring Harbor Laboratory","posted-content",2019-05-10,2019,"is-preprint-of","10.1371/journal.pntd.0007451",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/635037","Cold Spring Harbor Laboratory","posted-content",2019-05-11,2019,"is-preprint-of","10.1111/ahg.12364",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639351","Cold Spring Harbor Laboratory","posted-content",2019-05-16,2019,"is-preprint-of","10.3758/s13428-019-01321-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/638387","Cold Spring Harbor Laboratory","posted-content",2019-05-14,2019,"is-preprint-of","10.1371/journal.pone.0217451",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/636613","Cold Spring Harbor Laboratory","posted-content",2019-05-15,2019,"is-preprint-of","10.1098/rsif.2019.0411",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/637710","Cold Spring Harbor Laboratory","posted-content",2019-05-16,2019,"is-preprint-of","10.1093/bioinformatics/btz949",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639898","Cold Spring Harbor Laboratory","posted-content",2019-05-16,2019,"is-preprint-of","10.1371/journal.ppat.1007838",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639302","Cold Spring Harbor Laboratory","posted-content",2019-05-16,2019,"is-preprint-of","10.1371/journal.pgen.1008546",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/636795","Cold Spring Harbor Laboratory","posted-content",2019-05-15,2019,"is-preprint-of","10.1038/s41598-019-56230-3",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/626903","Cold Spring Harbor Laboratory","posted-content",2019-05-15,2019,"is-preprint-of","10.1016/j.cub.2019.09.013",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639484","Cold Spring Harbor Laboratory","posted-content",2019-05-16,2019,"is-preprint-of","10.1534/genetics.119.302819",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/638106","Cold Spring Harbor Laboratory","posted-content",2019-05-16,2019,"is-preprint-of","10.1186/s12864-019-6243-7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/640664","Cold Spring Harbor Laboratory","posted-content",2019-05-16,2019,"is-preprint-of","10.1038/s41467-019-13165-7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639617","Cold Spring Harbor Laboratory","posted-content",2019-05-16,2019,"is-preprint-of","10.1038/s41467-019-13364-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/638486","Cold Spring Harbor Laboratory","posted-content",2019-05-14,2019,"is-preprint-of","10.1038/s41598-019-52727-z",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/636407","Cold Spring Harbor Laboratory","posted-content",2019-05-14,2019,"is-preprint-of","10.1016/j.bbapap.2019.140295",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/636050","Cold Spring Harbor Laboratory","posted-content",2019-05-14,2019,"is-preprint-of","10.1128/mbio.02579-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/630251","Cold Spring Harbor Laboratory","posted-content",2019-05-15,2019,"is-preprint-of","10.1186/s12936-019-3016-3",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/636621","Cold Spring Harbor Laboratory","posted-content",2019-05-15,2019,"is-preprint-of","10.1002/lno.11354",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/635698","Cold Spring Harbor Laboratory","posted-content",2019-05-14,2019,"is-preprint-of","10.1016/j.celrep.2019.11.071",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/636761","Cold Spring Harbor Laboratory","posted-content",2019-05-15,2019,"is-preprint-of","10.1164/rccm.201905-1017oc",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/638494","Cold Spring Harbor Laboratory","posted-content",2019-05-14,2019,"is-preprint-of","10.1371/journal.pntd.0007464",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/636175","Cold Spring Harbor Laboratory","posted-content",2019-05-14,2019,"is-preprint-of","10.1038/s41467-019-13057-w",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/636530","Cold Spring Harbor Laboratory","posted-content",2019-05-14,2019,"is-preprint-of","10.1038/s41598-019-56977-9",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/637041","Cold Spring Harbor Laboratory","posted-content",2019-05-15,2019,"is-preprint-of","10.1002/ana.25607",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/641878","Cold Spring Harbor Laboratory","posted-content",2019-05-17,2019,"is-preprint-of","10.1371/journal.pone.0227558",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639328","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.7554/elife.48178",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/637801","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.1021/acsinfecdis.9b00412",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/640763","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.1002/ajb2.1385",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/641720","Cold Spring Harbor Laboratory","posted-content",2019-05-17,2019,"is-preprint-of","10.4236/jbm.2020.81004",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/641043","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.1101/gr.252601.119",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/640631","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.1002/1873-3468.13626",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/640623","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.1038/s41559-019-1063-3",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/640011","Cold Spring Harbor Laboratory","posted-content",2019-05-17,2019,"is-preprint-of","10.7554/elife.48308",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/641803","Cold Spring Harbor Laboratory","posted-content",2019-05-19,2019,"is-preprint-of","10.1016/j.bpj.2019.10.041",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/641480","Cold Spring Harbor Laboratory","posted-content",2019-05-20,2019,"is-preprint-of","10.1016/j.pnpbp.2019.109851",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/640953","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.1007/s00227-019-3613-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639286","Cold Spring Harbor Laboratory","posted-content",2019-05-17,2019,"is-preprint-of","10.3389/fmicb.2019.02740",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/641928","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.1016/j.ajhg.2019.11.013",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639039","Cold Spring Harbor Laboratory","posted-content",2019-05-17,2019,"is-preprint-of","10.1093/nar/gkz1005",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639765","Cold Spring Harbor Laboratory","posted-content",2019-05-17,2019,"is-preprint-of","10.1038/s41437-019-0267-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/640565","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.1038/s41597-019-0133-3",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/641738","Cold Spring Harbor Laboratory","posted-content",2019-05-17,2019,"is-preprint-of","10.1371/journal.pone.0217665",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639658","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.1016/j.biopsych.2019.12.010",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/642751","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1016/j.cub.2019.11.006",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/642090","Cold Spring Harbor Laboratory","posted-content",2019-05-19,2019,"is-preprint-of","10.1085/jgp.201912422",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643486","Cold Spring Harbor Laboratory","posted-content",2019-05-20,2019,"is-preprint-of","10.1371/journal.pcbi.1007399",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/639948","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1038/s41467-019-12382-4",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/641423","Cold Spring Harbor Laboratory","posted-content",2019-05-18,2019,"is-preprint-of","10.1093/nar/gkz1128",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643312","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.15252/emmm.201910889",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/644229","Cold Spring Harbor Laboratory","posted-content",2019-05-20,2019,"is-preprint-of","10.1371/journal.pone.0217728",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643023","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1016/j.neurobiolaging.2019.12.006",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/644237","Cold Spring Harbor Laboratory","posted-content",2019-05-20,2019,"is-preprint-of","10.1371/journal.pone.0217729",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643551","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1038/s41598-019-54159-1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/644054","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1016/j.drugalcdep.2019.107710",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/645374","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1371/journal.ppat.1007854",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/644682","Cold Spring Harbor Laboratory","posted-content",2019-05-22,2019,"is-preprint-of","10.1523/jneurosci.1887-19.2019",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/640375","Cold Spring Harbor Laboratory","posted-content",2019-05-20,2019,"is-preprint-of","10.7554/elife.48571",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/642322","Cold Spring Harbor Laboratory","posted-content",2019-05-20,2019,"is-preprint-of","10.1016/j.ymeth.2019.11.014",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/645382","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1371/journal.ppat.1007855",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/642223","Cold Spring Harbor Laboratory","posted-content",2019-05-20,2019,"is-preprint-of","10.1093/nar/gkz1058",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/642686","Cold Spring Harbor Laboratory","posted-content",2019-05-20,2019,"is-preprint-of","10.1107/s2059798319014475",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643320","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.7554/elife.50065",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643155","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1523/jneurosci.1977-19.2019",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/644419","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1016/j.neuroimage.2019.116390",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/642918","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.3389/fnmol.2019.00205",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/644062","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1098/rspb.2019.1571",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643528","Cold Spring Harbor Laboratory","posted-content",2019-05-20,2019,"is-preprint-of","10.1073/pnas.1907883116",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643304","Cold Spring Harbor Laboratory","posted-content",2019-05-22,2019,"is-preprint-of","10.1007/s10519-019-09979-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643007","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1523/jneurosci.1997-19.2020",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/645291","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1371/journal.pone.0217809",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/640839","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1002/jnr.24566",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/645119","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.1099/mgen.0.000302",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/646398","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.3390/cells9010095",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/646232","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.1242/jeb.207407",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/645093","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.1016/j.bpsc.2019.10.011",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/646463","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.15252/embr.201948896",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/646794","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.1074/jbc.ra119.009271",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/645150","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.1093/aob/mcz177",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/644674","Cold Spring Harbor Laboratory","posted-content",2019-05-21,2019,"is-preprint-of","10.1523/jneurosci.1199-19.2019",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/647115","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.7554/elife.48694",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643924","Cold Spring Harbor Laboratory","posted-content",2019-05-22,2019,"is-preprint-of","10.7554/elife.48373",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/644096","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.1038/s42003-019-0693-y",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/637181","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.1242/dev.181966",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/648683","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.7717/peerj.8275",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/649525","Cold Spring Harbor Laboratory","posted-content",2019-05-26,2019,"is-preprint-of","10.1371/journal.ppat.1007867",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/648477","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1172/jci130988",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643643","Cold Spring Harbor Laboratory","posted-content",2019-05-22,2019,"is-preprint-of","10.1038/s41598-019-52896-x",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/642728","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1371/journal.pone.0216511",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/636035","Cold Spring Harbor Laboratory","posted-content",2019-05-26,2019,"is-preprint-of","10.1016/j.pacs.2019.100147",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/645895","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1093/nar/gkz1169",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/647024","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.1093/ve/vez055",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/525816","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.1186/s13326-019-0210-8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/650937","Cold Spring Harbor Laboratory","posted-content",2019-05-27,2019,"is-preprint-of","10.1083/jcb.201905194",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/650986","Cold Spring Harbor Laboratory","posted-content",2019-05-27,2019,"is-preprint-of","10.1186/s12864-019-6296-7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/651273","Cold Spring Harbor Laboratory","posted-content",2019-05-27,2019,"is-preprint-of","10.1038/s41598-019-56171-x",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/649509","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.1371/journal.pntd.0007488",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/643510","Cold Spring Harbor Laboratory","posted-content",2019-05-27,2019,"is-preprint-of","10.1073/pnas.1910589117",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/650044","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1371/journal.pone.0227203",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/648436","Cold Spring Harbor Laboratory","posted-content",2019-05-28,2019,"is-preprint-of","10.1016/j.cub.2019.12.026",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/645465","Cold Spring Harbor Laboratory","posted-content",2019-05-28,2019,"is-preprint-of","10.1038/s41598-019-51842-1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/646042","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1093/cercor/bhz305",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/646703","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1098/rstb.2019.0061",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/647396","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.1038/s41558-019-0620-8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/645820","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.1093/nar/gkz959",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/648253","Cold Spring Harbor Laboratory","posted-content",2019-05-23,2019,"is-preprint-of","10.1371/journal.ppat.1007863",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/649020","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1128/aac.01074-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/648279","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.1038/s41467-019-12970-4",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/648519","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1002/cncr.32702",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/528893","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.1017/s0950268819001316",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/646547","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.1111/mmi.14429",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/647727","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1111/jav.02222",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/649467","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.2147/phmt.s229227",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/649350","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1016/j.neuropsychologia.2019.107304",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/648840","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1038/s41598-019-55798-0",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/648345","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1038/s41467-019-13146-w",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/644633","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.1016/j.stemcr.2019.09.011",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/645838","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.4049/jimmunol.1900601",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/647388","Cold Spring Harbor Laboratory","posted-content",2019-05-24,2019,"is-preprint-of","10.1084/jem.20182009",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/649087","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1091/mbc.e19-05-0303",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/650796","Cold Spring Harbor Laboratory","posted-content",2019-05-26,2019,"is-preprint-of","10.12688/f1000research.20981.1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/647594","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1371/journal.pone.0224174",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
